Age Group,Male,Female,Date
0-9,13102,12469,2021-11-11
10-19,14159,13336,2021-11-11
20-29,19367,18033,2021-11-11
30-39,16690,15354,2021-11-11
40-49,11755,10968,2021-11-11
50-59,8920,8488,2021-11-11
60-69,5379,5159,2021-11-11
70-79,2913,2763,2021-11-11
80-89,1488,1896,2021-11-11
90+,433,927,2021-11-11
