Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,353979,9855,21,36567,60727,104,234350,2022-03-19
ACT,5777,1122,0,0,6167,0,649,2022-03-19
NSW,195681,2,0,19058,4,2,122286,2022-03-19
NT,1555,44,0,180,210,5,1302,2022-03-19
QLD,34075,383,0,6737,1257,1,38346,2022-03-19
SA,23282,3637,9,78,21601,39,456,2022-03-19
TAS,9575,0,0,1508,2213,0,8188,2022-03-19
VIC,49022,297,0,7550,2018,0,52194,2022-03-19
WA,35012,4370,12,1456,27257,57,10929,2022-03-19
