Jurisdiction,Active,Recovered,Deaths,Date
Australia,47,76,11,2021-12-07
ACT,0,0,0,2021-12-07
NSW,17,15,3,2021-12-07
NT,0,0,0,2021-12-07
QLD,0,8,0,2021-12-07
SA,0,1,0,2021-12-07
TAS,0,3,2,2021-12-07
VIC,30,49,5,2021-12-07
WA,0,0,1,2021-12-07
