Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,450468,11618,13,40329,78900,115,289736,2022-03-26
ACT,6066,947,0,0,7499,0,0,2022-03-26
NSW,245873,2,0,19841,8,0,145198,2022-03-26
NT,1972,26,0,262,140,0,1785,2022-03-26
QLD,55349,268,2,9134,1972,4,59446,2022-03-26
SA,28841,3821,4,72,27148,32,487,2022-03-26
TAS,10043,1139,0,558,3470,0,8440,2022-03-26
VIC,55502,352,0,7997,2147,0,59995,2022-03-26
WA,46822,5063,7,2465,36516,79,14385,2022-03-26
