Age Group,Male,Female,Date
0-9,1,3,2022-03-09
10-19,1,1,2022-03-09
20-29,10,4,2022-03-09
30-39,31,18,2022-03-09
40-49,52,31,2022-03-09
50-59,146,87,2022-03-09
60-69,339,170,2022-03-09
70-79,753,373,2022-03-09
80-89,1107,776,2022-03-09
90+,592,698,2022-03-09
