Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,228657,8318,40,21719,40626,212,109688,2022-06-08
ACT,4358,722,0,0,3157,0,0,2022-06-08
NSW,89093,0,0,6385,11,0,34238,2022-06-08
NT,1264,209,2,13,928,10,74,2022-06-08
QLD,24156,7,0,4281,57,0,19193,2022-06-08
SA,17144,2656,5,54,12912,36,259,2022-06-08
TAS,4042,539,2,234,2042,20,1507,2022-06-08
VIC,50002,0,0,9181,0,0,46459,2022-06-08
WA,38598,4185,31,1571,21519,146,7958,2022-06-08
