Age Group,Male,Female,Date
0-9,4,4,2022-06-02
10-19,3,3,2022-06-02
20-29,14,10,2022-06-02
30-39,43,26,2022-06-02
40-49,81,49,2022-06-02
50-59,210,126,2022-06-02
60-69,490,264,2022-06-02
70-79,1091,577,2022-06-02
80-89,1686,1189,2022-06-02
90+,936,1150,2022-06-02
