Jurisdiction,Active,Recovered,Deaths,Date
Australia,753,1778,873,2021-11-30
ACT,4,8,7,2021-11-30
NSW,276,122,99,2021-11-30
NT,0,0,0,2021-11-30
QLD,0,0,1,2021-11-30
SA,0,0,0,2021-11-30
TAS,0,0,1,2021-11-30
VIC,473,1648,765,2021-11-30
WA,0,0,0,2021-11-30
