Age Group,Male,Female,Date
0-9,4,4,2022-04-22
10-19,1,2,2022-04-22
20-29,11,6,2022-04-22
30-39,37,25,2022-04-22
40-49,70,45,2022-04-22
50-59,179,104,2022-04-22
60-69,419,217,2022-04-22
70-79,931,479,2022-04-22
80-89,1396,986,2022-04-22
90+,745,904,2022-04-22
