Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,708180,3398,12,42810,30929,77,419029,2022-01-18
ACT,3205,878,0,0,6670,0,0,2022-01-18
NSW,338613,1,0,17645,1390,6,179132,2022-01-18
NT,4334,15,0,60,393,8,2008,2022-01-18
QLD,203657,28,1,10518,130,1,96785,2022-01-18
SA,33703,2025,10,2650,7746,54,19084,2022-01-18
TAS,1690,318,0,0,327,0,2366,2022-01-18
VIC,122872,122,0,11937,14213,0,119652,2022-01-18
WA,106,11,1,0,60,8,2,2022-01-18
