Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,15724,487,10,1277,2810,63,7961,2021-12-11
ACT,76,9,2,0,40,6,0,2021-12-11
NSW,4058,217,6,337,1116,37,1462,2021-12-11
NT,33,1,0,0,9,3,0,2021-12-11
QLD,44,2,0,0,18,4,0,2021-12-11
SA,54,7,0,0,30,5,1,2021-12-11
TAS,0,0,0,0,0,0,0,2021-12-11
VIC,11457,251,2,940,1597,7,6498,2021-12-11
WA,2,0,0,0,0,1,0,2021-12-11
