Age Group,Male,Female,Date
0-9,0,0,2021-10-08
10-19,1,0,2021-10-08
20-29,6,2,2021-10-08
30-39,6,4,2021-10-08
40-49,14,9,2021-10-08
50-59,37,28,2021-10-08
60-69,83,35,2021-10-08
70-79,177,107,2021-10-08
80-89,270,261,2021-10-08
90+,140,227,2021-10-08
