Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,267421,10451,68,25467,82074,377,190514,2022-06-01
ACT,4383,832,0,0,5626,0,0,2022-06-01
NSW,104561,1,0,8382,16,0,58901,2022-06-01
NT,1562,209,3,20,1453,13,370,2022-06-01
QLD,27308,26,0,4429,114,0,32481,2022-06-01
SA,18091,2836,6,59,21787,58,428,2022-06-01
TAS,4613,539,9,249,2831,13,2973,2022-06-01
VIC,56235,0,0,9934,0,0,76286,2022-06-01
WA,50668,6008,50,2394,50247,293,19075,2022-06-01
