Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,158782,1764,1,33562,8467,25,129880,2022-01-01
ACT,1479,448,0,0,1280,0,483,2022-01-01
NSW,109197,235,0,22342,2950,7,82787,2022-01-01
NT,299,37,0,13,170,1,40,2022-01-01
QLD,11697,5,0,2261,90,1,11716,2022-01-01
SA,10982,442,0,1666,1258,1,8363,2022-01-01
TAS,932,23,0,410,105,0,759,2022-01-01
VIC,24161,572,0,6870,2604,7,25731,2022-01-01
WA,35,2,1,0,10,8,1,2022-01-01
