Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,219410,2703,9,23121,12948,63,161375,2022-02-18
ACT,2706,561,0,0,3408,0,0,2022-02-18
NSW,109524,1,1,9241,18,1,58936,2022-02-18
NT,6856,8,0,987,28,0,6950,2022-02-18
QLD,33425,198,0,5597,972,0,37091,2022-02-18
SA,13921,1440,6,33,5161,48,4036,2022-02-18
TAS,3402,0,0,623,2,0,3667,2022-02-18
VIC,48852,354,0,6581,2833,0,50465,2022-02-18
WA,724,141,2,59,526,14,230,2022-02-18
