Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,335069,6700,102,28830,69366,608,214732,2022-08-02
ACT,4625,754,0,0,5756,0,0,2022-08-02
NSW,169596,2,0,10700,11004,0,80391,2022-08-02
NT,2170,0,5,237,236,45,1832,2022-08-02
QLD,51621,37,0,6212,4862,0,54016,2022-08-02
SA,19869,2788,13,47,21269,100,301,2022-08-02
TAS,5653,613,7,317,4975,56,1688,2022-08-02
VIC,58225,0,0,10079,7047,0,62399,2022-08-02
WA,23310,2506,77,1238,14217,407,14105,2022-08-02
