Age Group,Male,Female,Date
0-9,4,4,2022-06-04
10-19,3,3,2022-06-04
20-29,14,10,2022-06-04
30-39,43,26,2022-06-04
40-49,81,49,2022-06-04
50-59,210,127,2022-06-04
60-69,493,269,2022-06-04
70-79,1101,581,2022-06-04
80-89,1705,1202,2022-06-04
90+,948,1163,2022-06-04
