Age Group,Male,Female,Date
0-9,4,4,2022-04-12
10-19,1,2,2022-04-12
20-29,11,6,2022-04-12
30-39,37,24,2022-04-12
40-49,65,44,2022-04-12
50-59,174,102,2022-04-12
60-69,407,201,2022-04-12
70-79,883,456,2022-04-12
80-89,1331,943,2022-04-12
90+,708,864,2022-04-12
