Age Group,Male,Female,Date
0-9,96455,90450,2022-02-16
10-19,118643,127242,2022-02-16
20-29,223661,234023,2022-02-16
30-39,166411,175438,2022-02-16
40-49,114771,125637,2022-02-16
50-59,89969,96947,2022-02-16
60-69,58184,58098,2022-02-16
70-79,30434,27466,2022-02-16
80-89,12437,13048,2022-02-16
90+,2971,5259,2022-02-16
