Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,278717,9896,54,24042,83410,353,187538,2022-05-31
ACT,4509,673,0,0,5416,0,0,2022-05-31
NSW,107116,3,0,7339,15,0,57697,2022-05-31
NT,1636,204,4,57,1387,14,356,2022-05-31
QLD,29109,17,0,4382,88,0,31586,2022-05-31
SA,19026,2619,11,59,21994,62,443,2022-05-31
TAS,4748,567,4,257,2790,4,2950,2022-05-31
VIC,58210,0,0,9595,0,0,75323,2022-05-31
WA,54363,5813,35,2353,51720,273,19183,2022-05-31
