Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,712046,5208,15,50009,33072,78,421308,2022-01-16
ACT,3257,716,0,0,7377,0,0,2022-01-16
NSW,342838,1,0,20977,1533,7,181493,2022-01-16
NT,4067,12,0,177,557,11,2165,2022-01-16
QLD,203657,26,0,12804,113,0,92138,2022-01-16
SA,32950,780,15,1684,6811,50,19468,2022-01-16
TAS,1647,0,0,246,24,2,2661,2022-01-16
VIC,123508,3670,0,14121,16601,0,123381,2022-01-16
WA,122,3,0,0,56,8,2,2022-01-16
