Age Group,Male,Female,Date
0-9,0,1,2022-01-07
10-19,1,1,2022-01-07
20-29,8,3,2022-01-07
30-39,13,7,2022-01-07
40-49,34,15,2022-01-07
50-59,81,49,2022-01-07
60-69,163,79,2022-01-07
70-79,322,192,2022-01-07
80-89,438,364,2022-01-07
90+,211,319,2022-01-07
