Age Group,Male,Female,Date
0-9,0,1,2021-12-02
10-19,1,1,2021-12-02
20-29,6,3,2021-12-02
30-39,12,7,2021-12-02
40-49,29,13,2021-12-02
50-59,74,43,2021-12-02
60-69,147,67,2021-12-02
70-79,275,164,2021-12-02
80-89,382,334,2021-12-02
90+,177,280,2021-12-02
