Age Group,Male,Female,Date
0-9,152983,143514,2022-04-14
10-19,192917,204869,2022-04-14
20-29,289427,310096,2022-04-14
30-39,234783,258517,2022-04-14
40-49,175836,199457,2022-04-14
50-59,133857,143922,2022-04-14
60-69,86914,87312,2022-04-14
70-79,47310,42532,2022-04-14
80-89,19266,19525,2022-04-14
90+,4519,7808,2022-04-14
