Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,93930,1512,0,16730,6468,65,70046,2021-12-29
ACT,1028,138,0,0,289,2,668,2021-12-29
NSW,61332,591,0,10610,3138,15,44257,2021-12-29
NT,158,19,0,0,91,2,1,2021-12-29
QLD,4779,15,0,1574,121,3,5800,2021-12-29
SA,6316,246,0,1226,1017,1,4862,2021-12-29
TAS,300,13,0,43,41,0,231,2021-12-29
VIC,19994,490,0,3277,1761,36,14226,2021-12-29
WA,23,0,0,0,10,6,1,2021-12-29
