Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,248500,1801,26,25302,10517,112,181980,2022-02-11
ACT,2533,489,0,0,2953,0,0,2022-02-11
NSW,130437,2,0,8948,19,12,62770,2022-02-11
NT,7379,3,0,1093,44,0,7099,2022-02-11
QLD,36765,151,1,5825,979,2,43885,2022-02-11
SA,14375,567,12,866,2609,55,7057,2022-02-11
TAS,912,1,0,551,8,0,3753,2022-02-11
VIC,55617,512,0,8009,3475,0,57384,2022-02-11
WA,482,76,13,10,430,43,32,2022-02-11
