Age Group,Male,Female,Date
0-9,17819,16913,2021-12-13
10-19,17933,17033,2021-12-13
20-29,22826,21509,2021-12-13
30-39,19849,18956,2021-12-13
40-49,14582,13815,2021-12-13
50-59,10868,10434,2021-12-13
60-69,6674,6501,2021-12-13
70-79,3767,3528,2021-12-13
80-89,1852,2292,2021-12-13
90+,509,1070,2021-12-13
