Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,205421,3982,7,20735,20680,59,139590,2022-02-25
ACT,4050,773,0,0,4336,0,0,2022-02-25
NSW,99234,1,0,7582,4,0,51646,2022-02-25
NT,4965,37,0,704,173,0,4752,2022-02-25
QLD,33418,310,3,5127,1469,4,35243,2022-02-25
SA,15069,1679,3,32,10239,48,169,2022-02-25
TAS,4522,0,0,850,2,0,5071,2022-02-25
VIC,41125,357,0,6223,2129,0,41636,2022-02-25
WA,3038,825,1,217,2328,7,1073,2022-02-25
