Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,20975,755,2,816,3665,9,6287,2021-11-04
ACT,144,12,0,1,66,0,1,2021-11-04
NSW,3144,308,1,0,1451,4,0,2021-11-04
NT,1,0,1,0,0,1,0,2021-11-04
QLD,12,2,0,1,2,3,1,2021-11-04
SA,0,0,0,0,0,0,0,2021-11-04
TAS,0,0,0,0,0,0,0,2021-11-04
VIC,17674,433,0,814,2146,1,6285,2021-11-04
WA,0,0,0,0,0,0,0,2021-11-04
