Age Group,Male,Female,Date
0-9,135694,127164,2022-03-31
10-19,173326,183939,2022-03-31
20-29,266476,283104,2022-03-31
30-39,208674,227982,2022-03-31
40-49,153905,173642,2022-03-31
50-59,116132,124736,2022-03-31
60-69,74097,74295,2022-03-31
70-79,39571,35531,2022-03-31
80-89,16053,16473,2022-03-31
90+,3783,6522,2022-03-31
