Age Group,Male,Female,Date
0-9,6,7,2022-07-23
10-19,4,4,2022-07-23
20-29,16,12,2022-07-23
30-39,50,32,2022-07-23
40-49,96,67,2022-07-23
50-59,247,147,2022-07-23
60-69,602,316,2022-07-23
70-79,1371,730,2022-07-23
80-89,2119,1561,2022-07-23
90+,1242,1586,2022-07-23
