Age Group,Male,Female,Date
0-9,1,3,2022-02-21
10-19,1,1,2022-02-21
20-29,9,3,2022-02-21
30-39,28,17,2022-02-21
40-49,50,31,2022-02-21
50-59,131,83,2022-02-21
60-69,294,147,2022-02-21
70-79,661,346,2022-02-21
80-89,990,692,2022-02-21
90+,523,618,2022-02-21
