Age Group,Male,Female,Date
0-9,3,3,2022-03-28
10-19,1,1,2022-03-28
20-29,11,4,2022-03-28
30-39,32,19,2022-03-28
40-49,59,35,2022-03-28
50-59,156,91,2022-03-28
60-69,363,180,2022-03-28
70-79,804,408,2022-03-28
80-89,1180,835,2022-03-28
90+,635,755,2022-03-28
