Age Group,Male,Female,Date
0-9,6,6,2022-07-18
10-19,4,4,2022-07-18
20-29,17,12,2022-07-18
30-39,50,31,2022-07-18
40-49,95,67,2022-07-18
50-59,247,145,2022-07-18
60-69,590,311,2022-07-18
70-79,1339,712,2022-07-18
80-89,2073,1524,2022-07-18
90+,1200,1536,2022-07-18
