Jurisdiction,Active,Recovered,Deaths,Date
Australia,729,1596,838,2021-11-11
ACT,0,8,7,2021-11-11
NSW,277,118,96,2021-11-11
NT,0,0,0,2021-11-11
QLD,0,0,1,2021-11-11
SA,0,0,0,2021-11-11
TAS,0,0,1,2021-11-11
VIC,452,1470,733,2021-11-11
WA,0,0,0,2021-11-11
