Age Group,Male,Female,Date
0-9,11969,11436,2021-11-05
10-19,13371,12561,2021-11-05
20-29,18635,17195,2021-11-05
30-39,15990,14583,2021-11-05
40-49,11183,10388,2021-11-05
50-59,8575,8128,2021-11-05
60-69,5147,4903,2021-11-05
70-79,2783,2625,2021-11-05
80-89,1432,1796,2021-11-05
90+,415,891,2021-11-05
