Age Group,Male,Female,Date
0-9,215238,202155,2022-07-22
10-19,255912,276236,2022-07-22
20-29,407892,453077,2022-07-22
30-39,364903,408181,2022-07-22
40-49,282560,324596,2022-07-22
50-59,233118,258736,2022-07-22
60-69,163299,167192,2022-07-22
70-79,95593,87551,2022-07-22
80-89,42439,44290,2022-07-22
90+,11051,19703,2022-07-22
