Age Group,Male,Female,Date
0-9,4,4,2022-05-04
10-19,2,3,2022-05-04
20-29,12,8,2022-05-04
30-39,37,25,2022-05-04
40-49,74,46,2022-05-04
50-59,189,110,2022-05-04
60-69,436,232,2022-05-04
70-79,970,503,2022-05-04
80-89,1466,1031,2022-05-04
90+,797,964,2022-05-04
