Age Group,Male,Female,Date
0-9,15236,14416,2021-11-24
10-19,15599,14780,2021-11-24
20-29,20541,19265,2021-11-24
30-39,17902,16758,2021-11-24
40-49,12764,11953,2021-11-24
50-59,9549,9185,2021-11-24
60-69,5794,5575,2021-11-24
70-79,3188,2979,2021-11-24
80-89,1601,2020,2021-11-24
90+,462,975,2021-11-24
