Age Group,Male,Female,Date
0-9,222007,208166,2022-07-06
10-19,270009,290754,2022-07-06
20-29,416266,461038,2022-07-06
30-39,369912,413913,2022-07-06
40-49,287003,330120,2022-07-06
50-59,231544,255202,2022-07-06
60-69,158123,160872,2022-07-06
70-79,90590,82460,2022-07-06
80-89,39366,40930,2022-07-06
90+,10086,17895,2022-07-06
