Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,66914,418,6,9202,5327,111,45828,2021-12-26
ACT,511,5,0,66,203,5,270,2021-12-26
NSW,43351,227,1,6166,2565,40,30557,2021-12-26
NT,140,19,0,0,73,1,1,2021-12-26
QLD,2147,10,1,704,136,5,2596,2021-12-26
SA,3196,153,1,620,518,1,2510,2021-12-26
TAS,159,3,0,41,22,1,134,2021-12-26
VIC,17392,1,2,1605,1801,50,9759,2021-12-26
WA,18,0,1,0,9,8,1,2021-12-26
