Age Group,Male,Female,Date
0-9,233799,219037,2022-09-09
10-19,275251,296069,2022-09-09
20-29,432985,484876,2022-09-09
30-39,396795,445819,2022-09-09
40-49,310474,357810,2022-09-09
50-59,260356,291286,2022-09-09
60-69,186341,192114,2022-09-09
70-79,112654,104395,2022-09-09
80-89,51406,54869,2022-09-09
90+,13815,25091,2022-09-09
