Age Group,Male,Female,Date
0-9,4,4,2022-05-15
10-19,2,3,2022-05-15
20-29,12,9,2022-05-15
30-39,38,25,2022-05-15
40-49,76,46,2022-05-15
50-59,194,118,2022-05-15
60-69,459,242,2022-05-15
70-79,1002,526,2022-05-15
80-89,1526,1078,2022-05-15
90+,840,1023,2022-05-15
