Age Group,Male,Female,Date
0-9,7,8,2022-08-13
10-19,6,4,2022-08-13
20-29,17,12,2022-08-13
30-39,55,32,2022-08-13
40-49,108,72,2022-08-13
50-59,272,164,2022-08-13
60-69,662,357,2022-08-13
70-79,1517,825,2022-08-13
80-89,2373,1759,2022-08-13
90+,1431,1844,2022-08-13
