Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,218505,1555,11,35673,9375,32,178520,2022-01-03
ACT,2116,514,0,0,2146,0,243,2022-01-03
NSW,141722,373,1,20420,2895,6,109183,2022-01-03
NT,451,30,4,45,204,4,148,2022-01-03
QLD,20239,13,0,4236,110,1,18027,2022-01-03
SA,14125,0,0,2552,853,0,11997,2022-01-03
TAS,1686,1,0,465,107,0,1552,2022-01-03
VIC,38118,619,4,7954,3043,9,37368,2022-01-03
WA,48,5,2,1,17,12,2,2022-01-03
