Age Group,Male,Female,Date
0-9,142374,133348,2022-04-05
10-19,181372,192447,2022-04-05
20-29,274908,293268,2022-04-05
30-39,218251,239307,2022-04-05
40-49,162260,183885,2022-04-05
50-59,122707,132082,2022-04-05
60-69,78766,79101,2022-04-05
70-79,42383,37989,2022-04-05
80-89,17168,17515,2022-04-05
90+,4011,6937,2022-04-05
