Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,14728,486,4,1239,2943,54,7627,2021-12-08
ACT,79,8,0,0,38,3,0,2021-12-08
NSW,3196,179,2,222,1086,35,937,2021-12-08
NT,35,1,0,0,7,3,0,2021-12-08
QLD,39,1,1,0,21,5,1,2021-12-08
SA,46,2,1,0,36,3,3,2021-12-08
TAS,1,0,0,0,0,0,0,2021-12-08
VIC,11331,295,0,1017,1755,4,6686,2021-12-08
WA,1,0,0,0,0,1,0,2021-12-08
