Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,19784,421,9,866,3079,61,6845,2021-12-06
ACT,98,5,1,0,38,2,0,2021-12-06
NSW,3036,119,6,83,1054,43,729,2021-12-06
NT,64,2,0,0,6,2,0,2021-12-06
QLD,36,2,1,0,23,6,1,2021-12-06
SA,45,3,1,0,33,3,3,2021-12-06
TAS,1,0,0,0,0,0,1,2021-12-06
VIC,16503,290,0,783,1925,4,6111,2021-12-06
WA,1,0,0,0,0,1,0,2021-12-06
