Age Group,Male,Female,Date
0-9,227134,213074,2022-08-11
10-19,267008,287858,2022-08-11
20-29,423995,473201,2022-08-11
30-39,384661,431314,2022-08-11
40-49,299796,345014,2022-08-11
50-59,250340,279226,2022-08-11
60-69,177501,182626,2022-08-11
70-79,105467,97485,2022-08-11
80-89,47582,50465,2022-08-11
90+,12659,22838,2022-08-11
