Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,16467,258,10,1761,3015,60,9159,2021-12-14
ACT,60,2,2,0,30,7,0,2021-12-14
NSW,5179,210,6,588,1262,31,2391,2021-12-14
NT,48,15,0,0,27,3,0,2021-12-14
QLD,56,3,1,0,21,5,0,2021-12-14
SA,70,7,0,5,46,4,8,2021-12-14
TAS,0,0,0,0,0,0,0,2021-12-14
VIC,11051,21,0,1168,1629,7,6760,2021-12-14
WA,3,0,1,0,0,3,0,2021-12-14
