Age Group,Male,Female,Date
0-9,9417,8947,2021-10-20
10-19,11206,10458,2021-10-20
20-29,16512,15131,2021-10-20
30-39,13914,12443,2021-10-20
40-49,9643,8839,2021-10-20
50-59,7488,6940,2021-10-20
60-69,4385,4179,2021-10-20
70-79,2359,2207,2021-10-20
80-89,1221,1566,2021-10-20
90+,377,804,2021-10-20
