Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,367397,11787,44,22491,81389,273,166955,2022-05-24
ACT,5409,622,0,0,4809,0,0,2022-05-24
NSW,131167,0,0,7178,8,0,51487,2022-05-24
NT,1743,143,4,6,1322,26,84,2022-05-24
QLD,39494,0,0,3534,111,1,29442,2022-05-24
SA,24161,3043,10,74,18802,44,422,2022-05-24
TAS,5950,498,0,226,3449,2,1716,2022-05-24
VIC,72370,0,0,8971,0,0,62642,2022-05-24
WA,87103,7481,30,2502,52888,200,21162,2022-05-24
