Jurisdiction,Active,Recovered,Deaths,Date
Australia,391,1430,753,2021-10-13
ACT,0,0,0,2021-10-13
NSW,278,81,75,2021-10-13
NT,0,0,0,2021-10-13
QLD,0,0,1,2021-10-13
SA,0,0,0,2021-10-13
TAS,0,0,1,2021-10-13
VIC,103,1349,671,2021-10-13
WA,0,0,0,2021-10-13
