Age Group,Male,Female,Date
0-9,125717,117716,2022-03-23
10-19,159520,169543,2022-03-23
20-29,253541,268696,2022-03-23
30-39,195967,212510,2022-03-23
40-49,142325,159932,2022-03-23
50-59,107511,115813,2022-03-23
60-69,68583,68845,2022-03-23
70-79,36454,32878,2022-03-23
80-89,14741,15264,2022-03-23
90+,3506,6039,2022-03-23
