Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,480972,13911,10,53032,84348,123,308784,2022-03-30
ACT,5844,1139,0,0,7049,0,0,2022-03-30
NSW,258112,37,0,25198,45,0,148681,2022-03-30
NT,2369,28,0,455,120,0,2258,2022-03-30
QLD,61853,225,0,10401,1574,5,65079,2022-03-30
SA,31449,5407,2,87,30190,32,528,2022-03-30
TAS,11900,0,0,2471,2519,0,11020,2022-03-30
VIC,58488,439,0,11310,2502,0,64220,2022-03-30
WA,50957,6636,8,3110,40349,86,16998,2022-03-30
