Age Group,Male,Female,Date
0-9,223526,209736,2022-08-03
10-19,263668,284292,2022-08-03
20-29,419487,467646,2022-08-03
30-39,379036,424530,2022-08-03
40-49,294857,339071,2022-08-03
50-59,245572,273615,2022-08-03
60-69,173705,178217,2022-08-03
70-79,102516,94529,2022-08-03
80-89,46008,48701,2022-08-03
90+,12178,21920,2022-08-03
