Age Group,Male,Female,Date
0-9,0,1,2021-12-21
10-19,1,1,2021-12-21
20-29,6,3,2021-12-21
30-39,13,7,2021-12-21
40-49,31,13,2021-12-21
50-59,79,45,2021-12-21
60-69,153,71,2021-12-21
70-79,296,179,2021-12-21
80-89,410,350,2021-12-21
90+,197,297,2021-12-21
