Age Group,Male,Female,Date
0-9,14978,14227,2021-10-19
10-19,18033,16703,2021-10-19
20-29,27596,24744,2021-10-19
30-39,23536,20492,2021-10-19
40-49,16386,14323,2021-10-19
50-59,12540,11309,2021-10-19
60-69,7465,6997,2021-10-19
70-79,4017,3673,2021-10-19
80-89,1910,2210,2021-10-19
90+,492,1006,2021-10-19
