Age Group,Male,Female,Date
0-9,0,0,2021-10-20
10-19,1,1,2021-10-20
20-29,6,2,2021-10-20
30-39,6,5,2021-10-20
40-49,19,9,2021-10-20
50-59,55,33,2021-10-20
60-69,102,42,2021-10-20
70-79,205,123,2021-10-20
80-89,297,279,2021-10-20
90+,156,234,2021-10-20
