Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,14234,378,11,717,2272,43,7283,2021-11-30
ACT,144,6,0,0,58,0,0,2021-11-30
NSW,2595,111,11,57,901,32,581,2021-11-30
NT,58,1,0,0,18,1,0,2021-11-30
QLD,12,2,0,0,9,7,0,2021-11-30
SA,7,0,0,0,10,0,0,2021-11-30
TAS,0,0,0,0,0,0,0,2021-11-30
VIC,11417,258,0,660,1276,2,6702,2021-11-30
WA,1,0,0,0,0,1,0,2021-11-30
