Age Group,Male,Female,Date
0-9,84828,79578,2022-02-03
10-19,107691,116103,2022-02-03
20-29,213018,221801,2022-02-03
30-39,154629,160886,2022-02-03
40-49,105520,114717,2022-02-03
50-59,83518,89710,2022-02-03
60-69,53734,53529,2022-02-03
70-79,27832,25164,2022-02-03
80-89,11313,11924,2022-02-03
90+,2674,4726,2022-02-03
