Age Group,Male,Female,Date
0-9,7,7,2022-07-26
10-19,4,4,2022-07-26
20-29,16,12,2022-07-26
30-39,52,32,2022-07-26
40-49,98,68,2022-07-26
50-59,250,148,2022-07-26
60-69,609,326,2022-07-26
70-79,1396,743,2022-07-26
80-89,2165,1588,2022-07-26
90+,1272,1623,2022-07-26
