Age Group,Male,Female,Date
0-9,7569,7178,2021-10-08
10-19,9260,8554,2021-10-08
20-29,13926,12792,2021-10-08
30-39,11554,10204,2021-10-08
40-49,7993,7314,2021-10-08
50-59,6313,5756,2021-10-08
60-69,3705,3466,2021-10-08
70-79,1991,1847,2021-10-08
80-89,1026,1329,2021-10-08
90+,316,721,2021-10-08
