Age Group,Male,Female,Date
0-9,5,8,2022-08-25
10-19,7,3,2022-08-25
20-29,18,13,2022-08-25
30-39,58,33,2022-08-25
40-49,112,80,2022-08-25
50-59,298,190,2022-08-25
60-69,727,412,2022-08-25
70-79,1697,914,2022-08-25
80-89,2694,2035,2022-08-25
90+,1672,2128,2022-08-25
